"Data Ocorrência";"Descrição";"Valor";"Categoria";"Conta"
"26/05/2019";"Casa Maceió - Mão de obra manutenção da escada";-350.0;"Restauração / Manutenção";"Carteira"
"26/05/2019";"Viagem para Europa 2019 - Depósito conta de Gracinha";-2133.29;"Passagens";"Conta Corrente"
"27/05/2019";"Transporte de Rosiene Satirio de Oliveira - Semana";-52.0;"Transporte Empregados";"Carteira"
"29/05/2019";"Almoço";-20.86;"Restaurante";"Cartão de Crédito BB"
"30/05/2019";"Controle de Ratos na Casa de Maceió";-130.72;"OUTRAS DESPESAS";"Conta Corrente"
"30/05/2019";"Depósito para Compra do açúcar - STEVIA";-135.0;"Saúde Família";"Conta Corrente"
"30/05/2019";"Jantar com Gracinha";-22.65;"Padaria";"Cartão de Crédito BB"
"30/05/2019";"Estacionamento hospital";-10.0;"Estacionamento";"Carteira"
"31/05/2019";"Energia Elétrica - Apartamento Aracaju";-154.69;"Energia Elétrica";"Conta Corrente"
"31/05/2019";"Evento na CENA";-60.0;"Eventos / Festas";"Cartão de Crédito BB"
"31/05/2019";"Transferência Isadora - Pagamento Psicóloga";-200.0;"Médico/Psicóloga";"Conta Corrente"
"31/05/2019";"Combustível para a Hilux";-217.36;"Combustível";"Cartão de Crédito BB"
"31/05/2019";"Salário - Rosiene Satirio de Oliveira";-918.16;"Salário Empregados";"Carteira"
"31/05/2019";"Salário - ALGÁS";11751.72;"Remuneração";"Conta Corrente"
"01/06/2019";"Mesada P1 2019.06";-500.0;"Mesada";"Conta Corrente"
"01/06/2019";"Transferência para a carteira";-1000.0;"Transferência entre Contas";"Conta Corrente"
"01/06/2019";"Transferência para a carteira";1000.0;"Transferência entre Contas";"Carteira"
"01/06/2019";"Copos";-6.79;"Supermercado";"Cartão de Crédito BB"
"01/06/2019";"Transferência para a carteira";-20.0;"Transferência entre Contas";"Conta Corrente"
"01/06/2019";"Transferência para a carteira";20.0;"Transferência entre Contas";"Carteira"
"01/06/2019";"Pães";-5.0;"Padaria";"Carteira"
"01/06/2019";"Presentes para Isadora";-179.79;"Presentes";"Cartão de Crédito BB"
"01/06/2019";"Cinema - com Gracinha";-51.5;"Cinema/Teatro/Show";"Cartão de Crédito BB"
"01/06/2019";"Estacionamento";-7.0;"Estacionamento";"Cartão de Crédito BB"
"02/06/2019";"Lanche com Gracinha";-11.4;"Lanchonete";"Cartão de Crédito BB"
"02/06/2019";"Almoço com Gracinha";-107.58;"Restaurante";"Cartão de Crédito BB"
"02/06/2019";"Cadeira para Elizabeth (2 / 3)";-113.0;"Presentes";"Cartão de Crédito BB"
"03/06/2019";"Passeio em Mindelo (4 / 5)";-122.0;"Passeios";"Conta Corrente"
"03/06/2019";"Presente de Maria";-175.2;"Presentes";"Conta Corrente"
"03/06/2019";"Presente do casamento de Flávio e Cléa";-210.5;"OUTRAS DESPESAS";"Conta Corrente"
"03/06/2019";"Compra da Máquina de Costura (6 / 8)";-128.61;"Presentes";"Conta Corrente"
"03/06/2019";"Viagem para Manaus - Depósito conta de Gracinha";-390.12;"Passagens";"Conta Corrente"
"03/06/2019";"Viagem para Europa 2019 - Depósito conta de Gracinha";-2133.29;"Passagens";"Conta Corrente"
"03/06/2019";"Transporte de Rosiene Satirio de Oliveira - Semana";-104.0;"Transporte Empregados";"Carteira"
"04/06/2019";"Pagamento da faxineira e novo chuveiro - Apt São Paulo";-311.0;"Moradia (Isadora)";"Conta Corrente"
"04/06/2019";"Jantar com Gracinha";-34.7;"Padaria";"Cartão de Crédito BB"
"04/06/2019";"Reembolso MGAP aluguel São Paulo";740.0;"Reembolso";"Conta Corrente"
"05/06/2019";"Condomínio - Apartamento de Aracaju";-588.44;"Condomínio";"Conta Corrente"
"05/06/2019";"Aluguel e condomínio Apartamento SP";-2970.98;"Moradia (Isadora)";"Conta Corrente"
"05/06/2019";"Casa Maceió - Rejunte piso área externa";-35.0;"Restauração / Manutenção";"Cartão de Crédito BB"
"05/06/2019";"Aluguel de carro em Curitiba (2 / 10)";-84.56;"Transporte";"Cartão de Crédito BB"
"06/06/2019";"Casa Maceió - Rejunte piso área externa";-42.0;"Restauração / Manutenção";"Cartão de Crédito BB"
"06/06/2019";"Transferência Isadora - Pagamento Psicóloga";-200.0;"Médico/Psicóloga";"Conta Corrente"
"06/06/2019";"Roupa para Elizabeth.";-140.0;"Presentes";"Carteira"
"06/06/2019";"Jantar";-20.8;"Restaurante";"Cartão de Crédito BB"
"06/06/2019";"Transferência para a carteira";-900.0;"Transferência entre Contas";"Conta Corrente"
"06/06/2019";"Transferência para a carteira";900.0;"Transferência entre Contas";"Carteira"
"06/06/2019";"Crédito ALGÁS para despesas de viagem";1110.0;"Reembolso";"Conta Corrente"
"06/06/2019";"Depósito FGTS";1249.1;"FGTS";"FGTS"
"06/06/2019";"Aluguel de carro em Curitiba (8 / 10)";-98.82;"Transporte";"Cartão de Crédito BB"
"07/06/2019";"Casa Maceió - Materiais para casa";-13.0;"Restauração / Manutenção";"Cartão de Crédito BB"
"07/06/2019";"Casa Maceió - Mão de obra manutenção da área de serviço";-550.0;"Restauração / Manutenção";"Carteira"
"07/06/2019";"Jantar com Isadora";-92.1;"Restaurante";"Cartão de Crédito BB"
"07/06/2019";"Lanche";-14.0;"Lanchonete";"Cartão de Crédito BB"
"07/06/2019";"Cabos para o celular de Isadora";-65.0;"Acessórios";"Cartão de Crédito BB"
"07/06/2019";"Taxi Aeroporto Apt Isadora";-40.0;"Táxi";"Carteira"
"07/06/2019";"E-SOCIAL - Rosiene Satirio de Oliveira - Salario Mensal";-279.43;"Encargos Empregados";"Conta Corrente"
"07/06/2019";"Passagem MCZ-AJU - ônibus";-65.7;"Passagens";"Cartão de Crédito BB"
"08/06/2019";"ESPM - Mensalidade - Mês 06";-4204.0;"Faculdade";"Conta Corrente"
"08/06/2019";"Almoço com Gracinha";-87.36;"Restaurante";"Cartão de Crédito BB"
"08/06/2019";"Taxi - peça do barbeador";-30.0;"Táxi";"Carteira"
"08/06/2019";"Café da manhã com Isadora e João";-62.5;"Padaria";"Cartão de Crédito BB"
"08/06/2019";"Óculos para Isadora.";-85.0;"Presentes";"Cartão de Crédito BB"
"08/06/2019";"Hidratante - São Paulo";-36.0;"Feira e Mercearia";"Cartão de Crédito BB"
"08/06/2019";"Peças para o barbeador";-40.0;"Utensílios domésticos";"Cartão de Crédito BB"
"08/06/2019";"Taxi para a feira de bijuterias";-16.0;"Táxi";"Carteira"
"08/06/2019";"Cerveja";-12.0;"Feira e Mercearia";"Carteira"
"08/06/2019";"Lanche de Isadora";-20.0;"Lanchonete";"Carteira"
"08/06/2019";"Jantar com Gracinha, Isadora e João";-181.5;"Restaurante";"Cartão de Crédito BB"
"08/06/2019";"Mensalidade da hidroginástica (ACMD e MGAP) (2 / 6)";-358.0;"Academia";"Cartão de Crédito BB"
"09/06/2019";"Transferência para a carteira";-280.0;"Transferência entre Contas";"Conta Corrente"
"09/06/2019";"Transferência para a carteira";280.0;"Transferência entre Contas";"Carteira"
"09/06/2019";"Café da manhã com Gracinha, Isadora e João";-62.3;"Padaria";"Cartão de Crédito BB"
"09/06/2019";"Alimentos e materiais de limpeza";-99.62;"Supermercado";"Cartão de Crédito BB"
"09/06/2019";"Desodorantes";-80.0;"Farmácia";"Cartão de Crédito BB"
"09/06/2019";"Almoço com Gracinha e Isadora";-145.2;"Restaurante";"Cartão de Crédito BB"
"10/06/2019";"Tecido para os velhinhos (1 / 2)";-157.65;"OUTRAS DESPESAS";"Conta Corrente"
"10/06/2019";"Hotel Recife - BIÓPSIA (3 / 10)";-64.28;"Estadia";"Conta Corrente"
"10/06/2019";"Condomínio - Casa de Maceió";-850.0;"Condomínio";"Conta Corrente"
"10/06/2019";"Link de Internet - NET";-194.89;"Internet";"Conta Corrente"
"10/06/2019";"Adiantamento PETROS";5779.65;"Benefícios Aposentadoria";"Conta Corrente"
"10/06/2019";"Transferência para o Cartão de Crédito";-4700.67;"Transferência entre Contas";"Conta Corrente"
"10/06/2019";"Transferência para o Cartão de Crédito";4700.67;"Transferência entre Contas";"Cartão de Crédito BB"
"10/06/2019";"Juros e atualização monetária - FGTS";146.21;"FGTS";"FGTS"
"10/06/2019";"Picineiro - pagamento mensal";-152.0;"Pagamento Picineiro";"Carteira"
"11/06/2019";"Festa junina - ALGÁS";-35.0;"Eventos / Festas";"Conta Corrente"
"12/06/2019";"Película para os vidros da Hilux (6 / 6)";-41.67;"Automóvel Lavagem/Manutenção";"Cartão de Crédito BB"
"13/06/2019";"Energia Elétrica - Apartamento de São Paulo";-73.65;"Moradia (Isadora)";"Conta Corrente"
"14/06/2019";"Taxi Amana-Kei Aeroporto São Paulo";-180.0;"Táxi";"Carteira"
"14/06/2019";"Lanche de Isadora";-27.5;"Lanchonete";"Cartão de Crédito BB"
"14/06/2019";"Aluguel da casa de Aracaju";1900.0;"Aluguel dos Imóveis";"Conta Corrente"
"14/06/2019";"Chocolates";-35.7;"Lanchonete";"Cartão de Crédito BB"
"14/06/2019";"Lanche";-28.4;"Lanchonete";"Cartão de Crédito BB"
"14/06/2019";"Sapatos e graxa de sapato (4 / 5)";-111.94;"Roupas e Calçados";"Cartão de Crédito BB"
"15/06/2019";"Mesada P2 2019.06";-500.0;"Mesada";"Conta Corrente"
"15/06/2019";"Pães e ovos";-16.83;"Padaria";"Cartão de Crédito BB"
"15/06/2019";"Taxa de embarque - Maceió";-25.0;"Metrô/Ônibus";"Carteira"
"15/06/2019";"Taxi Residência - Rodoviária";-20.0;"Táxi";"Carteira"
"15/06/2019";"Almoço Isadora";-25.8;"Restaurante";"Cartão de Crédito BB"
"15/06/2019";"Almoço com Cassio";-57.5;"Restaurante";"Cartão de Crédito BB"
"15/06/2019";"Estacionamento Shopping Aracaju";-2.5;"Estacionamento";"Cartão de Crédito BB"
"15/06/2019";"Reboque para Hilux (2 / 10)";-120.0;"Automóvel Lavagem/Manutenção";"Cartão de Crédito BB"
"16/06/2019";"Casa Maceió - Manutenção do muro - cimento, areia e brita (2 / 2)";-95.13;"Restauração / Manutenção";"Cartão de Crédito BB"
"16/06/2019";"Combustível carro de Gracinha";-204.45;"Combustível";"Cartão de Crédito BB"
"16/06/2019";"Remédios para Isadora (1 / 3)";-57.37;"Farmácia";"Cartão de Crédito BB"
"16/06/2019";"Sorvetes";-27.0;"Lanchonete";"Cartão de Crédito BB"
"17/06/2019";"Celulares - VIVO";-416.75;"Celular";"Conta Corrente"
"17/06/2019";"Transferência para a Corretora Elizabeth";-190.0;"Corretagem";"Conta Corrente"
"17/06/2019";"Café da manhã com Gracinha Isadora e Cassio";-89.32;"Padaria";"Cartão de Crédito BB"
"17/06/2019";"Taxi isadora";-20.0;"Táxi";"Conta Corrente"
"17/06/2019";"Perfume";-310.0;"Salão de Beleza e Cosméticos";"Conta Corrente"
"17/06/2019";"Transporte de Rosiene Satirio de Oliveira - Semana";-52.0;"Transporte Empregados";"Carteira"
"17/06/2019";"Energia Elétrica - Casa de Maceió";-400.16;"Energia Elétrica";"Conta Corrente"
"17/06/2019";"Pagamento a ALGÁS - Viagem";-90.0;"Alimentação";"Conta Corrente"
"17/06/2019";"Seguro da Hilux (6/10)";-345.29;"Automóvel Seguro";"Cartão de Crédito BB"
"18/06/2019";"Transferência Isadora - Pagamento Psicóloga";-200.0;"Médico/Psicóloga";"Conta Corrente"
"18/06/2019";"Corte de cabelo";-30.0;"Salão de Beleza e Cosméticos";"Carteira"
"18/06/2019";"Fraldas para presente.";-46.38;"Supermercado";"Cartão de Crédito BB"
"18/06/2019";"Remédios para gripe";-15.29;"Farmácia";"Cartão de Crédito BB"
"18/06/2019";"Pastilha para garganta";-3.0;"Farmácia";"Carteira"
"18/06/2019";"Transferência para a carteira";-250.0;"Transferência entre Contas";"Conta Corrente"
"18/06/2019";"Transferência para a carteira";250.0;"Transferência entre Contas";"Carteira"
"19/06/2019";"Lanche com Gracinha";-39.0;"Lanchonete";"Cartão de Crédito BB"
"19/06/2019";"Fraldas e materiais de limpeza";-105.34;"Supermercado";"Cartão de Crédito BB"
"19/06/2019";"Casa Maceió - Cortina para quarto de hóspedes";-480.0;"Restauração / Manutenção";"Conta Corrente"
"19/06/2019";"Presente filha Fernando Sanjuan";-284.8;"OUTRAS DESPESAS";"Conta Corrente"
"20/06/2019";"Café da manhã com Gracinha";-41.55;"Restaurante";"Cartão de Crédito BB"
"20/06/2019";"Almoço com Gracinha e Isadora";-171.37;"Restaurante";"Cartão de Crédito BB"
"20/06/2019";"Remédios para gripe";-34.81;"Farmácia";"Cartão de Crédito BB"
"20/06/2019";"Estacionamento";-8.0;"Estacionamento";"Cartão de Crédito BB"
"20/06/2019";"Bebidas aniversário de Isadora";-167.16;"Supermercado";"Cartão de Crédito BB"
"20/06/2019";"Frutas aniversário de Isadora";-87.97;"Restaurante";"Cartão de Crédito BB"
"20/06/2019";"Ajuda a Casa do Pobre";-20.0;"OUTRAS DESPESAS";"Carteira"
"20/06/2019";"Compra de milhas - SMILES (8 / 10)";-6.0;"Passagens";"Cartão de Crédito BB"
"21/06/2019";"Transferência para a carteira";-520.0;"Transferência entre Contas";"Conta Corrente"
"21/06/2019";"Transferência para a carteira";520.0;"Transferência entre Contas";"Carteira"
"21/06/2019";"Despesas aniversário de Isadora";-500.0;"Padaria";"Carteira"
"21/06/2019";"Combustível para a Hilux";-140.01;"Combustível";"Cartão de Crédito BB"
"21/06/2019";"Almoço com Gracinha";-58.0;"Restaurante";"Cartão de Crédito BB"
"22/06/2019";"Almoço com Gracinha";-139.92;"Restaurante";"Cartão de Crédito BB"
"22/06/2019";"Combustível para a Hilux";-95.0;"Combustível";"Cartão de Crédito BB"
"22/06/2019";"Lanche com Gracinha e Maria";-76.5;"Lanchonete";"Cartão de Crédito BB"
"23/06/2019";"Pulseira para Elizabeth (1 / 9)";-54.45;"Presentes";"Cartão de Crédito BB"
"23/06/2019";"Estacionamento";-8.0;"Estacionamento";"Cartão de Crédito BB"
"23/06/2019";"Lanche com Gracinha e Maria";-44.33;"Lanchonete";"Cartão de Crédito BB"
"23/06/2019";"Meias para Elizabeth";-55.8;"Presentes";"Cartão de Crédito BB"
"23/06/2019";"Alimentos e materiais de limpeza";-71.2;"Supermercado";"Cartão de Crédito BB"
"24/06/2019";"Jantar com Gracinha Isadora e Maria";-169.84;"Restaurante";"Cartão de Crédito BB"
"24/06/2019";"Frutas";-10.74;"Supermercado";"Cartão de Crédito BB"
"24/06/2019";"Transporte de Rosiene Satirio de Oliveira - Semana";-52.0;"Transporte Empregados";"Carteira"
"24/06/2019";"Perfume (3 / 3)";-55.0;"Salão de Beleza e Cosméticos";"Cartão de Crédito BB"
"25/06/2019";"Benefício INSS";4315.04;"Benefícios Aposentadoria";"Conta Corrente"
"25/06/2019";"Benefício PETROS II";3191.11;"Benefícios Aposentadoria";"Conta Corrente"
"25/06/2019";"Casa Maceió - Materiais para casa 1";-16.94;"Restauração / Manutenção";"Cartão de Crédito BB"
"25/06/2019";"Casa Maceió - Materiais para casa 2";-20.49;"Restauração / Manutenção";"Cartão de Crédito BB"
"25/06/2019";"Pizza para lanche";-57.0;"Restaurante";"Carteira"
"25/06/2019";"Benefício PETROS";10545.68;"Benefícios Aposentadoria";"Conta Corrente"
"25/06/2019";"Aplicação no BRASILPREV - Isadora (6 / 12)";-648.23;"BRASILPREV";"Conta Corrente"
"25/06/2019";"Casa Maceió - Rejunte piso área externa (2 / 2)";-14.45;"Restauração / Manutenção";"Cartão de Crédito BB"
"26/06/2019";"Casa Maceió - Peças para cortina";-20.0;"Restauração / Manutenção";"Carteira"
"26/06/2019";"Casa Maceió - Parafusos, buchas, broca e chave de fenda";-16.0;"Restauração / Manutenção";"Cartão de Crédito BB"
"26/06/2019";"Remédios para Isadora";-50.0;"Farmácia";"Cartão de Crédito BB"
"26/06/2019";"Pizza para lanche";-67.0;"Restaurante";"Cartão de Crédito BB"
"26/06/2019";"Casa Maceió - Piso para a parte externa do fundo da casa (2 / 4)";-168.75;"Restauração / Manutenção";"Cartão de Crédito BB"
"27/06/2019";"Controle de Ratos na Casa de Maceió";-130.72;"OUTRAS DESPESAS";"Conta Corrente"
"27/06/2019";"Consulta médica Elizabeth";-200.0;"Exames";"Cartão de Crédito BB"
"27/06/2019";"Combustível carro de Gracinha";-182.61;"Combustível";"Cartão de Crédito BB"
"27/06/2019";"Almoço com Gracinha e Maria";-100.0;"Restaurante";"Cartão de Crédito BB"
"27/06/2019";"Taxa de embarque - Aracaju";-8.0;"Metrô/Ônibus";"Carteira"
"27/06/2019";"Passagem MCZ-AJU - ônibus";-65.6;"Passagens";"Cartão de Crédito BB"
"27/06/2019";"Taxi Rodoviária - Residência";-15.0;"Táxi";"Carteira"
"27/06/2019";"Passagem AJU-MCZ - ônibus";-65.7;"Passagens";"Cartão de Crédito BB"
"28/06/2019";"SPU 2019 - Casa de Aracaju";-825.14;"Impostos (IPTU, SPU e outros)";"Conta Corrente"
"28/06/2019";"SPU 2019 - Apartamento de Aracaju";-101.17;"Impostos (IPTU, SPU e outros)";"Conta Corrente"
"28/06/2019";"Energia Elétrica - Apartamento Aracaju";-100.24;"Energia Elétrica";"Conta Corrente"
"28/06/2019";"Adiantamento Parcela do Décimo Terceiro Salario - ALGÁS";7806.83;"Décimo Terceiro";"Conta Corrente"
"28/06/2019";"Salário - ALGÁS";11751.72;"Remuneração";"Conta Corrente"
"28/06/2019";"Transferência para a carteira";-1000.0;"Transferência entre Contas";"Conta Corrente"
"28/06/2019";"Transferência para a carteira";1000.0;"Transferência entre Contas";"Carteira"
"28/06/2019";"Transferência para a carteira";-60.0;"Transferência entre Contas";"Conta Corrente"
"28/06/2019";"Transferência para a carteira";60.0;"Transferência entre Contas";"Carteira"
"28/06/2019";"Alimentos e materiais de limpeza";-194.64;"Supermercado";"Cartão de Crédito BB"
"28/06/2019";"Remédios para Isadora";-102.0;"Farmácia";"Conta Corrente"
"29/06/2019";"Salário - Rosiene Satirio de Oliveira";-918.16;"Salário Empregados";"Carteira"
"29/06/2019";"Jantar com Gracinha";-117.48;"Restaurante";"Cartão de Crédito BB"
"30/06/2019";"Pães e Água de coco";-17.03;"Padaria";"Cartão de Crédito BB"
"30/06/2019";"Ajuda a Casa do Pobre";-20.0;"OUTRAS DESPESAS";"Carteira"
"01/07/2019";"Mesada P1 2019.07";-500.0;"Mesada";"Conta Corrente"
"01/07/2019";"Combustível carro de Gracinha";-206.78;"Combustível";"Cartão de Crédito BB"
"01/07/2019";"Almoço com Gracinha e Isadora";-60.0;"Restaurante";"Cartão de Crédito BB"
"01/07/2019";"Tênis para Isadora";-160.0;"Roupas e Calçados";"Conta Corrente"
"01/07/2019";"Transporte de Rosiene Satirio de Oliveira - Semana";-52.0;"Transporte Empregados";"Carteira"
"01/07/2019";"Taxa Semestral Tesouro Direto";-1582.82;"Tarifas bancárias";"Conta Corrente"
"01/07/2019";"Reembolso MGAP Condomínio Apartamento Aracaju";70.0;"Reembolso";"Conta Corrente"
"02/07/2019";"Remédio para pressão - ASPIRITINA";-14.34;"Farmácia";"Cartão de Crédito BB"
"02/07/2019";"Cadeira para Elizabeth (3 / 3)";-113.0;"Presentes";"Cartão de Crédito BB"
"03/07/2019";"Passeio em Mindelo (5 / 5)";-122.0;"Passeios";"Conta Corrente"
"03/07/2019";"Depósito pagamento roupa Isadora 01 (1 / 3)";-107.6;"Presentes";"Conta Corrente"
"03/07/2019";"Depósito pagamento roupa Isadora 02 (1 / 3)";-112.67;"Presentes";"Conta Corrente"
"03/07/2019";"Viagem para Manaus - Depósito conta de Gracinha";-390.0;"Passagens";"Conta Corrente"
"03/07/2019";"Viagem para Europa 2019 - Depósito conta de Gracinha";-176.73;"Passagens";"Conta Corrente"
"03/07/2019";"Depósito pagamento hotel em São Paulo";-643.53;"Estadia";"Conta Corrente"
"03/07/2019";"Sapatos para Elizabeth";-155.0;"Presentes";"Conta Corrente"
"03/07/2019";"Passagem Isadora e Cassio";-141.22;"Metrô/Ônibus";"Conta Corrente"
"03/07/2019";"Presentes para Elizabeth";-184.23;"Presentes";"Conta Corrente"
"03/07/2019";"Compra da Máquina de Costura (7 / 8)";-128.61;"Presentes";"Conta Corrente"
"03/07/2019";"Passagens de ônibus de Isador e Cassio";-141.22;"Metrô/Ônibus";"Conta Corrente"
"03/07/2019";"Taxa de embarque - Isadora";-32.95;"OUTRAS DESPESAS";"Cartão de Crédito BB"
"03/07/2019";"Passagem de Isadora - Maceió-São Paulo (1 / 5)";-84.4;"Transporte";"Cartão de Crédito BB"
"03/07/2019";"Alimentos e materiais de limpeza";-139.51;"Supermercado";"Cartão de Crédito BB"
"03/07/2019";"Combustível para a Hilux";-180.02;"Combustível";"Cartão de Crédito BB"
"04/07/2019";"Reembolso MGAP aluguel São Paulo";740.0;"Reembolso";"Conta Corrente"
"04/07/2019";"Jantar com Gracinha e amigos";-50.0;"Restaurante";"Cartão de Crédito BB"
